13C,1H,Intensity
84.5299987792969,4.64212512969971,6988.31982421875
79.4599990844727,3.3133950233459504,6040.31640625
78.25,3.59799218177795,5853.77685546875
71.2999954223633,3.5403473377227797,6673.18017578125
70.8499984741211,3.57905721664429,7319.90673828125
62.9200019836426,3.76110172271729,-10632.8330078125
62.9200019836426,3.7427966594696005,-7535.7021484375
60.290000915527294,3.82699680328369,-16437.083984375
33.740001678466804,2.79727745056152,-12020.3583984375
